5.40,5.20,4.97,4.92,4.75,4.56,4.41,4.27,4.31,4.52,4.92,4.95,5.20,5.30,5.58,5.49,,5.39,5.72
5.97,6.01,6.07,5.86,5.94,5.70,5.58,6.08,6.12,6.00,6.05,5.61,5.54,5.05,5.42,5.30,,6.23,6.43
6.19,6.75,6.59,6.78,6.49,6.43,6.41,6.52,6.41,6.87,6.23,5.79,6.36,6.60,6.38,6.12,,7.58,7.80
6.11,6.00,5.73,5.97,6.01,5.98,5.38,5.61,5.83,5.57,5.93,5.56,5.52,5.45,5.32,5.85,,7.32,7.73
5.98,5.46,5.91,5.73,5.54,5.61,5.54,5.43,5.52,5.62,5.75,5.32,5.69,5.74,5.95,5.66,,7.54,7.83
5.60,6.04,5.30,5.36,5.22,5.09,6.26,6.05,6.54,6.12,6.23,6.59,6.78,6.93,7.39,7.25,,8.89,9.04
5.63,5.32,5.00,5.05,5.04,4.74,5.88,5.51,5.37,5.04,6.22,5.53,5.60,6.50,6.26,6.90,,8.08,8.39
5.45,5.20,5.18,5.39,5.68,5.42,5.03,5.92,6.03,6.08,6.46,6.60,6.61,6.63,6.67,6.74,,8.70,9.09
6.00,6.08,5.89,6.03,6.17,5.94,5.07,5.10,5.36,5.24,5.21,5.07,5.00,5.30,5.40,5.50,,5.59,5.96
7.20,7.03,7.08,7.07,7.04,6.99,6.88,6.98,6.99,7.01,7.02,7.03,7.03,7.03,7.03,7.04,,6.77,7.04
5.76,6.08,5.42,5.57,5.62,5.59,5.54,5.40,5.52,5.45,5.51,5.50,5.52,5.56,5.58,5.52,,5.90,6.24
5.50,6.23,6.30,6.40,6.60,6.60,5.95,5.91,6.14,6.06,5.89,5.94,5.96,5.90,5.96,6.04,,8.00,8.09
5.62,5.62,5.75,5.90,5.90,6.00,5.16,5.20,5.73,6.01,6.20,6.10,6.20,6.20,6.20,6.10,,6.28,6.52
5.99,5.96,6.01,5.99,6.01,5.98,6.06,5.98,6.14,6.28,6.26,6.24,6.16,6.08,6.06,6.03,,6.71,6.94
6.49,6.31,6.10,6.11,6.16,6.08,6.26,6.40,6.95,6.40,6.84,6.67,7.05,7.40,7.18,7.50,,7.36,7.64
6.47,6.30,6.27,6.32,6.45,6.46,6.57,6.62,6.71,6.76,7.02,7.05,7.11,6.97,6.80,6.84,,7.36,7.50
6.03,5.69,5.95,5.96,6.50,6.00,6.02,6.01,6.12,6.15,6.96,5.83,6.97,7.01,7.00,7.08,,7.86,8.09
6.80,6.75,6.73,6.71,7.28,6.94,6.70,6.80,7.01,6.96,6.89,6.86,7.01,7.08,7.08,7.28,,8.28,8.54
5.12,4.68,4.49,4.66,4.55,4.52,4.21,4.35,4.65,4.69,4.70,4.32,4.41,4.52,4.55,4.46,,4.83,4.97
6.12,6.09,6.10,5.99,5.70,5.64,5.48,6.04,6.31,6.35,6.21,6.15,5.95,6.22,5.96,6.14,,6.80,7.08
5.79,5.72,5.73,5.71,5.72,5.70,5.73,5.75,5.81,5.90,5.95,6.00,6.00,6.01,6.01,6.11,,6.01,6.16
6.60,6.40,6.50,6.30,6.30,6.20,6.40,6.71,6.86,6.77,7.05,7.19,7.24,7.27,7.54,7.57,,8.04,8.09
6.27,6.80,6.28,6.29,7.15,6.43,6.62,6.81,6.92,6.90,7.02,6.94,6.99,7.03,7.01,7.09,,8.74,9.04
6.35,7.21,6.71,6.60,6.77,6.69,6.55,6.93,6.96,7.15,7.18,7.20,6.93,6.88,6.85,6.95,,7.19,7.32
6.60,6.75,6.30,6.22,6.31,6.45,6.56,6.36,6.41,6.43,6.45,6.48,6.55,6.68,6.32,6.20,,8.12,8.21
6.20,7.15,5.70,5.10,5.20,5.07,5.55,5.13,5.21,5.39,5.21,5.10,5.11,4.95,4.58,4.46,,5.47,5.48
6.33,6.01,6.15,6.16,6.21,6.24,6.01,6.06,6.24,6.15,6.26,6.28,6.23,6.24,6.24,6.28,,7.38,7.64
6.52,6.57,6.62,6.65,6.68,6.71,6.02,6.03,6.05,6.08,6.11,6.15,6.18,6.52,6.65,6.75,,8.26,8.51
6.45,6.21,6.27,6.13,6.14,6.19,6.31,6.12,6.06,6.13,6.18,6.17,6.18,6.17,6.25,6.08,,6.91,7.23
4.79,4.95,4.84,5.04,4.62,4.70,5.10,4.68,4.33,4.50,4.53,4.58,4.72,4.75,5.54,5.69,,6.09,6.19
5.09,5.04,5.03,5.01,4.88,5.43,5.43,4.42,4.48,4.92,4.97,4.51,4.26,4.48,4.56,4.45,,5.60,5.76
