,20.86,19.91,18.78,17.46,16.16,16.18,16.90,18.97,16.49,12.60,9.63,8.58,7.45,6.23,4.94,4.64,4.80,5.46
,13.54,13.68,13.86,14.65,13.05,11.61,10.81,10.57,9.74,9.38,9.77,10.11,9.84,9.07,8.09,7.84,8.01,8.29
,81.05,90.40,102.00,105.58,110.39,112.05,106.60,93.40,75.23,65.54,61.29,65.81,70.62,72.43,77.46,83.79,91.07,92.27
,36.16,43.83,48.80,50.57,55.22,57.52,50.85,48.32,43.64,39.92,36.68,33.79,32.93,30.21,29.67,30.12,32.21,33.28
,19.99,21.70,26.50,26.93,32.70,33.47,30.79,27.55,24.54,23.19,21.46,20.27,19.26,18.15,16.85,17.54,17.87,18.71
,43.18,44.19,44.94,45.90,44.39,42.78,40.76,38.06,34.99,33.32,32.53,31.89,31.44,28.61,26.51,25.65,26.76,27.63
,18.29,22.93,23.86,26.13,32.29,29.24,26.60,22.89,19.27,15.00,13.42,12.99,13.18,12.09,11.79,11.89,13.11,13.27
,26.01,26.49,29.47,33.61,39.00,36.00,32.32,29.30,27.40,24.32,22.94,21.57,20.38,18.04,16.77,16.36,17.67,17.83
,20.63,20.06,18.90,18.79,17.66,16.39,15.40,15.65,15.33,13.10,11.97,11.20,10.61,10.26,10.00,10.48,10.89,11.26
,106.08,119.36,120.12,113.53,104.82,102.04,92.70,88.45,79.37,72.36,68.02,65.25,65.15,62.60,62.15,62.45,64.12,67.34
,73.28,69.70,66.89,63.17,62.77,64.22,65.20,61.86,57.85,53.38,52.36,52.07,53.19,52.61,54.21,56.91,55.60,53.23
,63.34,77.84,84.88,87.98,86.26,87.27,94.80,100.24,96.77,91.47,83.78,78.18,76.07,75.28,75.07,79.11,75.21,72.80
,44.77,48.67,49.43,49.83,54.00,53.60,57.31,58.30,52.51,43.76,39.67,38.05,34.55,33.58,33.48,35.81,37.54,39.52
,54.16,57.32,60.73,59.03,63.90,61.81,58.73,54.91,48.46,43.72,43.12,36.17,34.43,35.50,38.55,44.55,51.92,55.71
,109.34,114.29,121.52,122.05,116.51,113.16,117.71,114.70,103.16,94.82,85.73,80.98,79.34,75.01,73.05,77.74,83.91,88.10
,107.68,119.82,135.91,148.98,163.76,163.60,156.78,145.66,119.31,110.39,104.04,101.58,106.52,110.16,111.06,114.97,118.00,119.36
,60.60,79.95,93.62,103.73,104.18,90.38,72.09,50.05,41.08,37.26,36.49,37.56,37.12,36.94,39.19,42.03,44.12,43.82
,70.56,75.78,83.06,76.35,80.87,76.48,77.88,73.42,65.06,64.48,64.80,66.09,68.65,65.82,67.00,68.30,74.66,74.63
,71.02,80.84,90.76,100.08,120.46,154.78,152.05,149.57,140.89,128.22,117.21,106.57,99.39,86.73,85.97,86.68,90.30,94.22
,36.60,46.04,54.06,58.57,62.89,80.95,84.20,86.24,82.22,78.27,73.64,69.86,68.68,67.76,68.03,69.99,69.09,65.27
,5.84,6.41,8.58,9.67,12.16,13.69,14.87,14.19,14.02,12.95,11.71,11.51,11.88,11.92,11.73,12.33,12.13,12.83
,30.82,35.96,38.98,42.70,42.53,39.16,37.95,37.20,36.28,33.91,32.80,31.16,30.83,29.99,31.72,34.24,36.42,37.97
,78.32,96.99,97.99,108.09,120.32,123.69,126.62,126.26,119.51,107.92,98.75,91.44,86.00,82.01,79.61,81.71,87.23,90.80
,20.14,27.74,33.34,35.67,38.69,37.57,37.99,38.34,47.55,54.45,60.25,55.09,50.31,47.22,43.81,40.36,39.75,52.44
,29.49,32.52,37.22,41.39,47.19,57.53,57.83,56.78,49.41,49.06,48.42,48.62,50.10,50.54,51.32,59.92,55.09,48.55
,0.70,1.48,1.90,2.10,2.14,2.26,1.98,1.83,1.75,1.70,1.58,1.82,1.93,2.28,2.54,3.21,3.32,3.30
,42.80,47.56,55.11,59.09,62.55,62.83,60.38,52.67,45.49,37.71,32.23,27.78,26.21,23.33,25.75,27.98,29.70,30.14
,19.56,23.16,27.18,30.94,33.99,34.74,33.26,32.78,28.95,26.26,22.93,21.07,19.39,18.90,18.67,19.46,20.22,20.06
,2.47,3.69,5.46,6.79,7.64,7.91,8.01,7.68,7.78,7.72,7.64,7.41,7.50,7.70,8.16,8.59,8.91,9.03
,5.88,6.13,6.71,7.81,9.64,10.19,11.25,10.48,9.40,8.20,8.21,7.87,7.47,7.28,7.46,7.55,7.63,7.79
,11.59,14.64,19.31,21.10,21.76,23.33,24.30,23.53,22.93,21.95,22.17,23.51,23.87,25.37,25.54,25.64,24.53,24.41
