,4.29,4.48,4.75,4.39,4.32,4.31,4.23,11.91,3.55,3.81,3.70,3.52,3.04,2.72,2.70,2.80,2.75,2.37
,4.31,4.89,5.27,4.85,5.02,5.20,5.15,7.05,5.17,5.80,5.98,6.19,6.03,5.93,5.96,6.06,7.01,8.22
,14.21,15.76,16.68,18.27,19.02,19.15,18.35,14.78,19.34,17.21,17.26,16.06,17.03,18.64,19.53,21.34,26.27,26.96
,6.86,8.18,8.78,9.59,10.61,8.87,9.07,7.65,8.96,10.18,9.89,9.85,10.05,9.21,9.10,8.82,11.57,12.42
,3.31,3.74,4.27,4.66,5.94,5.57,5.90,5.17,5.97,5.51,5.80,6.29,6.72,6.75,6.83,6.78,7.47,8.45
,6.52,7.58,9.26,8.14,8.83,9.74,8.93,15.19,9.67,10.00,10.00,9.73,10.07,9.35,8.86,9.35,19.44,19.52
,3.97,3.82,4.04,3.91,5.00,5.01,4.87,10.45,4.72,4.82,5.21,5.62,5.44,5.68,5.84,6.33,8.87,7.50
,5.74,7.04,7.88,8.08,8.30,8.95,8.66,11.83,6.67,7.02,7.32,7.26,7.71,7.35,6.59,6.65,10.70,10.99
,5.78,5.96,5.65,5.62,5.66,5.59,5.24,9.06,4.92,4.58,4.71,4.98,4.94,4.88,4.62,4.63,5.04,5.23
,13.94,17.20,23.10,23.36,28.94,25.59,24.52,24.51,24.06,24.52,24.43,24.56,24.42,23.36,24.02,25.73,28.90,34.18
,9.69,10.79,11.60,12.15,12.70,12.40,12.32,13.32,12.27,12.70,13.08,13.34,13.56,13.60,13.64,14.67,18.13,18.99
,8.57,11.73,11.86,12.41,14.34,15.14,15.21,12.40,16.79,15.26,16.38,17.31,18.50,16.54,16.31,16.23,24.46,27.31
,6.20,6.69,7.67,7.85,8.32,9.60,9.15,9.79,9.07,8.95,9.23,8.74,8.80,8.33,8.56,10.23,15.25,15.63
,9.24,15.13,20.09,13.25,14.49,14.54,13.72,10.30,13.08,12.26,13.72,17.46,18.45,18.13,17.57,17.63,23.04,25.33
,15.02,18.77,24.33,25.26,26.66,29.54,27.04,21.52,25.35,25.19,27.77,33.21,35.12,33.86,33.46,34.57,44.16,42.14
,12.51,17.06,18.61,20.75,24.62,27.28,26.66,18.68,23.74,24.58,24.69,25.56,30.30,32.36,34.21,38.12,44.76,49.45
,15.24,16.74,19.96,17.80,18.52,20.73,18.77,18.28,19.59,18.27,18.10,18.61,17.55,17.97,18.68,19.97,23.22,25.86
,11.58,12.87,15.52,14.77,16.62,16.62,17.48,14.53,14.72,14.88,15.75,17.17,18.79,19.99,20.24,21.85,26.40,26.09
,13.12,14.85,16.75,17.93,18.62,20.08,22.97,20.62,23.68,26.07,26.45,27.65,28.20,26.59,28.46,30.47,32.57,54.74
,5.67,7.61,7.50,8.00,9.20,9.64,10.33,6.79,10.63,10.99,11.15,12.69,12.48,13.24,15.03,16.64,23.35,22.64
,1.11,1.34,1.65,2.11,2.47,2.40,2.42,2.06,2.17,2.32,2.55,2.64,2.60,2.60,2.44,2.67,3.88,4.04
,3.81,4.30,4.38,5.42,5.68,6.24,6.41,8.50,7.50,8.31,8.21,9.39,9.80,9.65,10.15,10.75,16.13,17.48
,7.82,11.73,13.72,13.02,15.50,15.49,13.56,16.97,16.81,19.11,18.56,20.95,21.71,20.62,21.86,23.65,26.91,30.20
,2.95,3.37,3.75,3.44,4.24,4.63,4.68,4.84,4.79,5.92,5.29,7.61,9.34,10.87,11.45,12.66,15.56,15.52
,3.51,3.99,4.14,4.35,4.89,5.93,6.05,6.64,6.84,5.78,6.75,8.02,9.46,9.72,12.05,13.55,16.66,19.89
,0.22,0.23,0.22,0.37,0.32,0.34,0.33,0.48,0.42,0.45,0.39,0.35,0.37,0.40,0.38,0.32,0.46,0.52
,8.71,10.36,11.62,10.35,12.37,13.79,13.29,13.88,12.77,13.57,13.88,13.43,14.29,13.66,12.74,12.20,18.31,20.16
,2.85,3.26,3.74,4.45,4.80,4.82,4.60,6.19,5.48,5.75,5.00,5.55,5.28,5.53,6.29,6.94,9.05,11.16
,0.41,0.54,0.50,0.55,0.56,0.68,0.53,0.72,0.58,0.61,0.62,0.68,0.98,1.09,1.04,1.10,1.06,1.13
,0.50,0.73,0.81,0.89,1.05,0.97,0.91,1.29,1.14,1.32,1.28,1.44,1.37,1.45,1.57,1.47,2.06,2.29
,1.89,2.34,2.94,2.96,3.50,3.40,3.49,3.28,3.57,4.03,4.31,4.52,4.94,5.10,5.39,5.60,7.67,10.43
