,14.13,14.78,15.63,16.03,15.82,15.90,16.05,15.70,15.56,16.06,16.24,16.27,15.82,15.59,15.77,15.88,16.47,16.50
,8.46,9.49,10.53,10.44,10.84,11.21,11.65,12.51,12.82,13.73,14.38,14.53,14.36,14.36,14.79,14.98,16.57,17.75
,22.44,24.68,27.13,28.43,29.98,31.40,31.89,33.61,34.90,33.37,33.96,33.39,34.58,36.62,39.07,41.66,49.12,51.58
,10.85,13.08,14.16,15.45,16.66,15.39,16.32,17.40,17.48,19.38,20.10,21.26,21.91,21.50,22.13,22.27,25.26,26.37
,5.82,6.89,7.68,7.92,9.67,9.83,10.59,11.16,11.47,11.18,11.55,12.27,12.80,13.10,13.54,13.61,14.73,16.13
,15.89,17.67,20.79,21.14,22.59,24.26,24.09,24.77,25.44,26.75,27.38,28.05,28.80,26.88,26.40,26.74,37.82,38.39
,10.44,11.14,11.94,12.86,13.74,14.27,14.76,14.77,15.09,16.02,16.88,17.45,17.11,17.73,18.20,18.76,21.76,20.81
,13.22,15.26,17.31,17.72,18.30,19.91,20.59,18.67,18.81,19.75,20.35,20.12,20.48,19.96,19.51,19.98,24.91,25.68
,11.64,12.48,12.88,13.31,14.11,14.46,14.33,14.19,14.04,13.88,14.21,14.63,14.42,14.39,14.64,14.86,15.63,15.81
,27.02,32.66,40.26,42.74,49.60,48.84,48.46,48.62,49.27,50.16,49.98,51.02,51.79,51.39,53.23,55.01,60.23,66.05
,16.82,19.11,21.06,22.49,24.02,24.54,25.39,25.21,26.25,27.30,28.34,28.72,29.35,29.70,29.67,31.29,36.02,37.33
,14.52,18.41,19.52,20.78,23.56,25.87,26.83,28.36,30.33,29.63,31.39,32.85,34.27,32.79,33.30,33.36,43.64,47.25
,9.69,11.70,13.49,14.73,15.83,17.86,18.30,19.28,19.68,20.37,20.99,21.54,21.54,21.19,21.41,23.31,29.45,30.67
,14.33,21.44,26.99,21.69,22.82,23.25,23.32,24.61,24.45,23.96,26.14,29.98,31.35,30.67,31.20,31.40,39.87,43.48
,27.51,35.64,41.64,43.46,45.20,47.74,47.91,48.26,47.24,48.43,52.04,58.43,59.93,59.29,61.75,63.20,74.85,75.67
,20.54,27.01,30.12,33.82,38.48,42.78,43.68,44.76,44.70,47.17,49.56,51.50,57.06,60.68,65.05,69.26,79.47,85.18
,27.96,28.48,34.85,33.01,33.68,36.62,35.78,36.58,39.69,39.71,40.37,40.61,38.72,39.54,40.99,42.68,48.53,52.03
,19.53,21.90,25.24,25.61,27.71,28.82,30.90,29.98,30.26,30.68,32.47,34.02,35.76,37.27,38.16,40.34,46.31,47.06
,20.51,24.28,29.10,31.86,34.47,36.93,41.67,42.53,45.47,49.33,50.86,53.39,54.96,54.66,56.99,59.90,65.88,89.63
,8.83,10.94,11.40,12.42,14.24,15.48,16.72,17.58,17.82,19.10,19.93,22.27,22.83,24.91,27.99,30.34,38.31,39.10
,1.81,2.15,2.52,3.28,3.89,4.05,4.23,4.46,4.61,4.92,5.18,5.19,5.20,5.29,5.28,5.56,7.15,7.68
,7.87,9.21,10.24,11.71,12.48,13.44,14.17,15.28,17.04,18.76,19.59,20.38,20.85,21.08,21.80,22.49,28.97,31.50
,17.48,22.93,25.30,26.03,28.60,29.86,29.62,32.68,34.92,37.47,37.81,40.41,41.38,42.46,45.09,47.58,53.68,58.50
,5.39,6.24,6.62,6.60,7.61,8.48,8.76,9.45,10.09,11.88,11.84,15.27,16.61,17.89,20.14,21.86,25.90,26.37
,6.44,7.39,8.06,8.75,9.70,11.10,12.07,12.98,14.40,14.90,15.51,17.95,19.34,20.24,24.03,26.59,30.63,33.85
,0.39,0.44,0.59,0.84,0.78,0.80,0.78,0.82,0.91,0.96,0.92,0.91,0.94,1.01,0.98,0.91,1.07,1.21
,16.40,19.46,22.41,21.47,23.92,26.05,26.79,25.78,28.14,30.73,32.84,31.18,31.81,30.30,29.95,30.05,37.33,39.87
,5.77,6.57,7.82,8.45,9.43,10.02,10.45,11.04,12.00,12.64,12.23,12.80,12.65,12.72,13.63,14.31,17.16,19.76
,0.85,1.00,0.98,1.11,1.16,1.30,1.20,1.29,1.32,1.40,1.47,1.53,1.84,1.97,2.00,2.09,2.15,2.31
,1.11,1.43,1.57,1.69,2.03,2.00,2.12,2.28,2.55,2.89,3.07,3.25,3.26,3.35,3.51,3.55,4.30,4.74
,4.45,4.92,5.67,5.94,6.49,6.60,6.70,7.17,6.99,7.38,7.87,8.35,8.75,9.16,9.72,10.21,13.66,17.05
